mgi_id	gene_name	ensemble_id	uberon_annotations
mgi:103572	cebpe	ensmusg00000052435	uberon_0001474,uberon_0004177,uberon_0002405,uberon_0000019,uberon_0000014,uberon_0002390,uberon_0002104,uberon_0002371,uberon_0002416,uberon_0001007,uberon_0001004,uberon_0000160,uberon_0001434,uberon_0000029
mgi:2384570	ddx60	ensmusg00000037921	uberon_0002405
mgi:103579	madcam1	ensmusg00000020310	uberon_0002405,uberon_0001211,uberon_0004177,uberon_0002390
mgi:2146207	gga1	ensmusg00000033128	uberon_0000079,uberon_0000474,uberon_0000468,uberon_0000178,uberon_0002105,uberon_0001690
mgi:1915264	zwilch	ensmusg00000032400	uberon_0001987,uberon_0004716,uberon_0000478,uberon_0001981,uberon_0004535,uberon_0000922
mgi:1915265	trap1	ensmusg00000005981	uberon_0002405,uberon_0000468,uberon_0002390,uberon_0001264,uberon_0002107,uberon_0002106,uberon_0002423
mgi:1915266	cavin4	ensmusg00000028348	uberon_0002352,uberon_0000383,uberon_0002349,uberon_0002082,uberon_0004535,uberon_0000948,uberon_0004784,uberon_0000178,uberon_0001630,uberon_0002081
mgi:95319	em	not_found	uberon_0000965,uberon_0002104,uberon_0000019,uberon_0001801
mgi:1915260	bambi	ensmusg00000024232	uberon_0002416,uberon_0000468,uberon_0000026,uberon_0007811,uberon_0001434
mgi:1341077	ccni	ensmusg00000063015	uberon_0001230,uberon_0002113,uberon_0000074,uberon_0005751,uberon_0001229,uberon_0001285,uberon_0001225,uberon_0001008
mgi:2445179	tmem184b	ensmusg00000009035	uberon_0000383,uberon_0000468,uberon_0000012,uberon_0004535,uberon_0001134,uberon_0000948,uberon_0001630,uberon_0001016
mgi:2686003	odf3l2	ensmusg00000035963	uberon_0002416,uberon_0011933,uberon_0006003,uberon_0002105,uberon_0001690
mgi:1915268	col4a3bp	ensmusg00000021669	uberon_0002413,uberon_0001456,uberon_0002405,uberon_0004784,uberon_0005944,uberon_0001707,uberon_0001075,uberon_0001846,uberon_0002094,uberon_0000955,uberon_0002091,uberon_0003906,uberon_0007811,uberon_0000019,uberon_0003950,uberon_0004716,uberon_0002012,uberon_0002066,uberon_0002390,uberon_0003252,uberon_0000922,uberon_0004493,uberon_0002105,uberon_0000982,uberon_0001630,uberon_0003861,uberon_0000033,uberon_0001890,uberon_0002331,uberon_0003823,uberon_0006207,uberon_0000965,uberon_0001004,uberon_0000948,uberon_0007833,uberon_0000947,uberon_0002302,uberon_0002082,uberon_0002081,uberon_0000383,uberon_0002104,uberon_0000979,uberon_0001535,uberon_0004535,uberon_0002103,uberon_0005980,uberon_0001801,uberon_0010190,uberon_0018144,uberon_0000004,uberon_0004666,uberon_0001434,uberon_0001690,uberon_0003072,uberon_0004667
mgi:1919020	ap2b1	ensmusg00000035152	uberon_0001708,uberon_0001456,uberon_0002405,uberon_0004535,uberon_0002094,uberon_0003382,uberon_0002084,uberon_0003381,uberon_0004573,uberon_0011156,uberon_0001508,uberon_0002390,uberon_0001630,uberon_0001716,uberon_0005944,uberon_0000033,uberon_0003216,uberon_0001007,uberon_0000948,uberon_0007811,uberon_0000947,uberon_0005989,uberon_0002080,uberon_0000383,uberon_0002370,uberon_0000165,uberon_0003457,uberon_0003128,uberon_0001434,uberon_0004666
mgi:3717717	tg(pdgfb-appswind)j9lms	not_found	uberon_0001016
mgi:107501	kcnj11	ensmusg00000096146	uberon_0004535,uberon_0002190,uberon_0001016,uberon_0003427,uberon_0000016,uberon_0001264,uberon_0000178,uberon_0001347,uberon_0001630,uberon_0002416,uberon_0000468,uberon_0001007,uberon_0001008,uberon_0000383,uberon_0002072,uberon_0002368,uberon_0000006,uberon_0006003
mgi:108088	gab1	ensmusg00000031714	uberon_0000088,uberon_0002407,uberon_0006265,uberon_0001987,uberon_0001723,uberon_0004535,uberon_0001134,uberon_0001074,uberon_0002073,uberon_0001456,uberon_0000019,uberon_0004716,uberon_0000014,uberon_0001103,uberon_0008853,uberon_0000033,uberon_0002107,uberon_0002104,uberon_0002069,uberon_0000358,uberon_0001716,uberon_0001711,uberon_0002416,uberon_0000922,uberon_0001007,uberon_0001003,uberon_0000948,uberon_0004784,uberon_0002084,uberon_0007811,uberon_0002080,uberon_0000383,uberon_0004345,uberon_0000165,uberon_0003946,uberon_0011932,uberon_0003216,uberon_0008777,uberon_0001981,uberon_0006003,uberon_0002423
mgi:2442184	flcn	ensmusg00000032633	uberon_0001232,uberon_0002113,uberon_0002405,uberon_0004535,uberon_0000916,uberon_0001287,uberon_0004716,uberon_0004177,uberon_0000074,uberon_0004200,uberon_0009917,uberon_0002390,uberon_0000922,uberon_0004810,uberon_0001285,uberon_0000362,uberon_0001225,uberon_0001008,uberon_0004013,uberon_0001229,uberon_0003517
mgi:107506	wfdc18	ensmusg00000000983	uberon_0001037,uberon_0010166,uberon_0002416
mgi:107507	evpl	ensmusg00000034282	uberon_0002027,uberon_0000922,uberon_0004716,uberon_0000014,uberon_0000076,uberon_0001003,uberon_0002416,uberon_0000924
mgi:107508	ereg	ensmusg00000029377	uberon_0000014,uberon_0002416,uberon_0002405,uberon_0000468,uberon_0000160,uberon_0001007
mgi:108085	hpgd	ensmusg00000031613	uberon_0000474,uberon_0005440,uberon_0003975,uberon_0004535,uberon_0000948,uberon_0000992,uberon_0002512
mgi:108086	hdac1	ensmusg00000028800	uberon_0001456,uberon_0000478,uberon_0002416,uberon_0005184,uberon_0007811,uberon_0000019,uberon_0004716,uberon_0002027,uberon_0015484,uberon_0000076,uberon_0005968,uberon_0002067,uberon_0000033,uberon_0001818,uberon_0001819,uberon_0002104,uberon_0002069,uberon_0002101,uberon_0010166,uberon_0002025,uberon_0001711,uberon_0002470,uberon_0010513,uberon_0000922,uberon_0008838,uberon_0000924,uberon_0004340,uberon_0007812,uberon_0002283,uberon_0002073,uberon_0011933,uberon_0001705,uberon_0002074,uberon_0004090
mgi:108087	hars	ensmusg00000001380	uberon_0001690,uberon_0002105
mgi:108080	serpinf1	ensmusg00000000753	uberon_0001474,uberon_0002405,uberon_0001792,uberon_0004535,uberon_0008883,uberon_0000079,uberon_0003951,uberon_0000017,uberon_0000012,uberon_0001263,uberon_0003501,uberon_0000428,uberon_0002390,uberon_0001264,uberon_0002106,uberon_0002104,uberon_0000440,uberon_0001007,uberon_0000966,uberon_0003902,uberon_0000019,uberon_0002483,uberon_0004054,uberon_0001802,uberon_0001782,uberon_0002367,uberon_0008867,uberon_0001434
mgi:108081	sypl	ensmusg00000020570	uberon_0000079,uberon_0000468
mgi:108082	npy5r	ensmusg00000044014	uberon_0010411,uberon_0000468,uberon_0002107,uberon_0002423
mgi:108083	kcnq1	ensmusg00000009545	uberon_0001862,uberon_0000325,uberon_0002349,uberon_0001199,uberon_0002295,uberon_0004535,uberon_0000468,uberon_0001016,uberon_0002499,uberon_0000395,uberon_0001971,uberon_0001276,uberon_0001853,uberon_0012449,uberon_0000012,uberon_0004043,uberon_0002519,uberon_0006935,uberon_0002105,uberon_0001630,uberon_0002227,uberon_0002352,uberon_0001854,uberon_0005944,uberon_0002351,uberon_0003950,uberon_0001167,uberon_0002282,uberon_0002281,uberon_0001007,uberon_0005236,uberon_0000948,uberon_0007833,uberon_0000945,uberon_0007811,uberon_0000383,uberon_0001846,uberon_0002226,uberon_0001849,uberon_0001844,uberon_0001800,uberon_0004721,uberon_0003457,uberon_0003128,uberon_0002214,uberon_0002233,uberon_0001690,uberon_0001434
mgi:5316758	b2b540clo	not_found	uberon_0004535,uberon_0000947,uberon_0002012,uberon_0000948,uberon_0006207
mgi:3528282	stzid	not_found	uberon_0000468
mgi:1861718	trpm5	ensmusg00000009246	uberon_0001033,uberon_0000468
mgi:5316756	b2b520clo	not_found	uberon_0002134,uberon_0004573,uberon_0002012,uberon_0004535,uberon_0001508,uberon_0000948,uberon_0000947,uberon_0002080
mgi:3811276	rgsc1658	not_found	uberon_0001037,uberon_0010166,uberon_0002416
mgi:2442120	bank1	ensmusg00000037922	uberon_0001959,uberon_0002405,uberon_0004042,uberon_0002390,uberon_0002106,uberon_0005196
mgi:5696156	b2b811.2clo	not_found	uberon_0002094,uberon_0002082,uberon_0000948,uberon_0004666,uberon_0004535
mgi:1919643	faim2	ensmusg00000023011	uberon_0002113,uberon_0000056,uberon_0001224,uberon_0001016,uberon_0001008
mgi:3583900	elmod1	ensmusg00000041986	uberon_0002405,uberon_0002295,uberon_0000979,uberon_0007812,uberon_0001013,uberon_0002091,uberon_0001016,uberon_0002499,uberon_0000395,uberon_0000012,uberon_0006937,uberon_0002390,uberon_0002106,uberon_0002105,uberon_0002103,uberon_0002227,uberon_0005944,uberon_0002416,uberon_0003823,uberon_0000468,uberon_0012449,uberon_0007811,uberon_0001846,uberon_0001844,uberon_0001849,uberon_0001800,uberon_0003457,uberon_0003128,uberon_0001690,uberon_0001434
mgi:88486	cpy	not_found	uberon_0011933,uberon_0001037,uberon_0010166,uberon_0002416
mgi:108554	dab1	ensmusg00000028519	uberon_0001474,uberon_0001871,uberon_0010403,uberon_0010404,uberon_0001885,uberon_0000349,uberon_0001954,uberon_0001791,uberon_0000956,uberon_0008881,uberon_0000955,uberon_0005366,uberon_0001016,uberon_0004004,uberon_0000019,uberon_0001950,uberon_0002405,uberon_0000012,uberon_0002028,uberon_0003902,uberon_0002390,uberon_0002104,uberon_0002370,uberon_0002371,uberon_0000079,uberon_0002264,uberon_0001890,uberon_0001893,uberon_0002129,uberon_0001895,uberon_0000468,uberon_0002313,uberon_0000966,uberon_0002956,uberon_0001869,uberon_0003951,uberon_0005378,uberon_0002979,uberon_0004035,uberon_0001802,uberon_0003882,uberon_0002037,uberon_0002421,uberon_0001434
mgi:4834773	tg(msx2-en1)86alj	not_found	uberon_0002544,uberon_0002470,uberon_0000376,uberon_0002091,uberon_0003823,uberon_0002102,uberon_0000981,uberon_0001446,uberon_0001423,uberon_0002103,uberon_0001424,uberon_0001434
mgi:3711493	dcr	not_found	uberon_0010166,uberon_0002416,uberon_0000468,uberon_0001037,uberon_0000955,uberon_0001016
mgi:88489	cr2	ensmusg00000026616	uberon_0001959,uberon_0001251,uberon_0002390,uberon_0002405,uberon_0004042,uberon_0002106,uberon_0005196
mgi:99841	htr7	ensmusg00000024798	uberon_0002416,uberon_0001016
mgi:99842	htr1f	ensmusg00000050783	uberon_0002416,uberon_0000026,uberon_0007812,uberon_0002390,uberon_0001016
mgi:99845	gdi2	ensmusg00000021218	uberon_0002405,uberon_0002390
mgi:99846	gdi1	ensmusg00000015291	uberon_0001869,uberon_0001893,uberon_0001890,uberon_0001954,uberon_0003883,uberon_0001871,uberon_0000349,uberon_0005381,uberon_0000955,uberon_0002421,uberon_0001016
mgi:3822031	tg(myh7-ptpn11*q79r)11rbns	not_found	uberon_0000383,uberon_0005455,uberon_0001630,uberon_0004535,uberon_0002048,uberon_0001004,uberon_0000948,uberon_0004784,uberon_0002094,uberon_0002082,uberon_0002081
mgi:5792245	mpc290h	not_found	uberon_0007811,uberon_0001690,uberon_0000468,uberon_0002105,uberon_0001013
mgi:2443584	l3mbtl2	ensmusg00000022394	uberon_0005944,uberon_0001094,uberon_0002414,uberon_0000091,uberon_0000922,uberon_0004716,uberon_0004451,uberon_0005291,uberon_0001434,uberon_0008780
mgi:3531331	sle17	not_found	uberon_0002405
mgi:5792241	mpc285h	not_found	uberon_0001846,uberon_0000019,uberon_0001690,uberon_0005236,uberon_0002105,uberon_0002104
mgi:2443583	fermt1	ensmusg00000027356	uberon_0001088,uberon_0002405,uberon_0002116,uberon_0002416,uberon_0000059,uberon_0000014,uberon_0000160,uberon_0001007,uberon_0001003,uberon_0002108,uberon_0000945,uberon_0001155,uberon_0001008
mgi:5792243	mpc286h	not_found	uberon_0001013,uberon_0000468
mgi:1351619	abcb11	ensmusg00000027048	uberon_0002110,uberon_0000019,uberon_0002048,uberon_0002394,uberon_0002107,uberon_0002104,uberon_0000468,uberon_0000966,uberon_0001004,uberon_0001280,uberon_0001283,uberon_0003951,uberon_0001802,uberon_0004647,uberon_0002423
mgi:1351618	dnajb9	ensmusg00000014905	uberon_0001007,uberon_0000017,uberon_0000016,uberon_0001263,uberon_0002107,uberon_0000006,uberon_0001264,uberon_0000178,uberon_0002423
mgi:1342304	ppef2	ensmusg00000029410	uberon_0002104
mgi:1342307	drg2	ensmusg00000020537	uberon_0002103,uberon_0003823,uberon_0000468,uberon_0000979,uberon_0002091,uberon_0001434
mgi:2441720	sctr	ensmusg00000026387	uberon_0001230,uberon_0001232,uberon_0002113,uberon_0002405,uberon_0000362,uberon_0012352,uberon_0001016,uberon_0004177,uberon_0000074,uberon_0002390,uberon_0001088,uberon_0001225,uberon_0002320,uberon_0001229,uberon_0001285,uberon_0001286,uberon_0001008
mgi:1351612	defb3	ensmusg00000039775	uberon_0002390,uberon_0000019,uberon_0002405,uberon_0004177,uberon_0002104
mgi:1351611	exoc6	ensmusg00000053799	uberon_0002405,uberon_0002390,uberon_0002106
mgi:1351610	npas3	ensmusg00000021010	uberon_0002299,uberon_0002298,uberon_0002405,uberon_0000349,uberon_0004535,uberon_0000956,uberon_0006524,uberon_0000955,uberon_0003544,uberon_0002967,uberon_0001871,uberon_0001890,uberon_0002048,uberon_0001891,uberon_0008870,uberon_0008874,uberon_0003027,uberon_0004004,uberon_0002289,uberon_0002028,uberon_0002285,uberon_0002286,uberon_0001893,uberon_0002129,uberon_0001895,uberon_0000468,uberon_0002037,uberon_0002336,uberon_0013531,uberon_0000014,uberon_0001869,uberon_0003512,uberon_0002600,uberon_0001004,uberon_0001894,uberon_0003126,uberon_0002421,uberon_0002422
mgi:1351617	abca3	ensmusg00000024130	uberon_0008826,uberon_0002299,uberon_0004535,uberon_0004821,uberon_0006524,uberon_0000014,uberon_0000116,uberon_0004893,uberon_0002048,uberon_0008870,uberon_0008874,uberon_0002186,uberon_0002185,uberon_0001004,uberon_0003512,uberon_0004883,uberon_0002051
mgi:1351614	gyg	ensmusg00000019528	uberon_0004535,uberon_0002082,uberon_0000948,uberon_0004784
mgi:1915304	serpina12	ensmusg00000041567	uberon_0000468,uberon_0003427,uberon_0002107,uberon_0010412,uberon_0002423
mgi:1914139	rnf128	ensmusg00000031438	uberon_0002405,uberon_0002509,uberon_0001004,uberon_0001016,uberon_0002390,uberon_0002106
mgi:3757980	tg(sv40-nras*g12d)1sco	not_found	uberon_0002530
mgi:1931237	wwox	ensmusg00000004637	uberon_0000474,uberon_0001474,uberon_0000473,uberon_0002405,uberon_0000440,uberon_0000955,uberon_0001016,uberon_0000079,uberon_0003975,uberon_0000035,uberon_0001890,uberon_0000036,uberon_0002390,uberon_0000178,uberon_0002106,uberon_0002423,uberon_0002370,uberon_0002125,uberon_0002107,uberon_0002123,uberon_0002247,uberon_0001894,uberon_0000468,uberon_0001004,uberon_0001434,uberon_0001343,uberon_0002483,uberon_0004054,uberon_0002369,uberon_0001439,uberon_0005399,uberon_0000007,uberon_0000992,uberon_0000995,uberon_0008867,uberon_0005398
mgi:1924029	cluap1	ensmusg00000014232	uberon_0004341,uberon_0002407,uberon_0000922,uberon_0004716,uberon_0000926,uberon_0004535,uberon_0000948,uberon_0001049,uberon_0003062,uberon_0001016
mgi:2154278	ankrd6	ensmusg00000040183	uberon_0001846,uberon_0012449,uberon_0000012,uberon_0005236,uberon_0002105,uberon_0001690
mgi:1350985	zfp275	ensmusg00000031365	uberon_0005944,uberon_0001095,uberon_0006068,uberon_0000026,uberon_0002048,uberon_0001004,uberon_0002390,uberon_0007812,uberon_0001434
mgi:5425976	bpl008	not_found	uberon_0000468
mgi:106673	adra1d	ensmusg00000027335	uberon_0000383,uberon_0004535,uberon_0000178,uberon_0001630,uberon_0001016
mgi:106675	adipoq	ensmusg00000022878	uberon_0001230,uberon_0001474,uberon_0002113,uberon_0002405,uberon_0001134,uberon_0001016,uberon_0003427,uberon_0000016,uberon_0005751,uberon_0002048,uberon_0001439,uberon_0002390,uberon_0001264,uberon_0000178,uberon_0001225,uberon_0001008,uberon_0001630,uberon_0000440,uberon_0001229,uberon_0010410,uberon_0000468,uberon_0002107,uberon_0001004,uberon_0000948,uberon_0001285,uberon_0001347,uberon_0000383,uberon_0004535,uberon_0004237,uberon_0002483,uberon_0003512,uberon_0002084,uberon_0008867,uberon_0001434,uberon_0002423
mgi:97858	rarg	ensmusg00000001288	uberon_0000924,uberon_0001092,uberon_0000014,uberon_0006006,uberon_0002347,uberon_0001703,uberon_0002048,uberon_0003861,uberon_0001697,uberon_0001093,uberon_0001076,uberon_0002517,uberon_0002091,uberon_0000079,uberon_0007811,uberon_0000019,uberon_0001692,uberon_0004716,uberon_0002416,uberon_0003128,uberon_0000076,uberon_0010243,uberon_0002228,uberon_0003252,uberon_0002418,uberon_0001819,uberon_0000982,uberon_0002069,uberon_0003604,uberon_0002413,uberon_0001711,uberon_0002027,uberon_0000922,uberon_0001737,uberon_0001676,uberon_0001677,uberon_0001004,uberon_0005944,uberon_0002375,uberon_0002478,uberon_0004187,uberon_0002104,uberon_0002367,uberon_0001066,uberon_0004054,uberon_0000998,uberon_0005745,uberon_0001003,uberon_0003126,uberon_0004096,uberon_0001434
mgi:106677	slc18a2	ensmusg00000025094	uberon_0000383,uberon_0002349,uberon_0000468,uberon_0005725,uberon_0001007,uberon_0004535,uberon_0002104,uberon_0001016
mgi:106676	zic3	ensmusg00000067860	uberon_0006068,uberon_0000478,uberon_0001072,uberon_0002094,uberon_0002091,uberon_0004716,uberon_0001871,uberon_0003971,uberon_0001508,uberon_0002397,uberon_0002390,uberon_0003062,uberon_0001245,uberon_0002167,uberon_0004013,uberon_0005944,uberon_0002028,uberon_0000965,uberon_0001066,uberon_0001869,uberon_0004015,uberon_0000165,uberon_0001579,uberon_0004660,uberon_0002421,uberon_0002423,uberon_0001456,uberon_0000349,uberon_0002328,uberon_0004573,uberon_0001690,uberon_0001691,uberon_0002228,uberon_0003252,uberon_0001049,uberon_0001737,uberon_0007812,uberon_0007811,uberon_0002106,uberon_0001683,uberon_0001685,uberon_0001684,uberon_0000026,uberon_0003128,uberon_0002037,uberon_0000990,uberon_0001708,uberon_0002298,uberon_0009679,uberon_0001703,uberon_0001130,uberon_0002168,uberon_0004044,uberon_0000033,uberon_0001443,uberon_0000091,uberon_0001890,uberon_0000922,uberon_0001893,uberon_0001894,uberon_0001895,uberon_0001897,uberon_0001434,uberon_0001091,uberon_0010011,uberon_0003997,uberon_0001095,uberon_0011156,uberon_0002405,uberon_0004535,uberon_0000956,uberon_0000955,uberon_0008780,uberon_0004341,uberon_0004340,uberon_0000019,uberon_0004022,uberon_0000012,uberon_0000401,uberon_0001891,uberon_0002107,uberon_0002375,uberon_0002105,uberon_0002104,uberon_0000159,uberon_0002244,uberon_0002418,uberon_0003663,uberon_0001007,uberon_0009680,uberon_0001004,uberon_0000948,uberon_0000945,uberon_0000947,uberon_0002085,uberon_0002082,uberon_0002081,uberon_0001801,uberon_0003075
mgi:106679	zic2	ensmusg00000061524	uberon_0002342,uberon_0002264,uberon_0000349,uberon_0002328,uberon_0004535,uberon_0010380,uberon_0002005,uberon_0000956,uberon_0001037,uberon_0000955,uberon_0005366,uberon_0001016,uberon_0003544,uberon_0004341,uberon_0002412,uberon_0000019,uberon_0002384,uberon_0002091,uberon_0004716,uberon_0002416,uberon_0001876,uberon_0000012,uberon_0005515,uberon_0001448,uberon_0000033,uberon_0000922,uberon_0001447,uberon_0003062,uberon_0002104,uberon_0002315,uberon_0002101,uberon_0005062,uberon_0002240,uberon_0002410,uberon_0003861,uberon_0001893,uberon_0010166,uberon_0002470,uberon_0001890,uberon_0002285,uberon_0003663,uberon_0001049,uberon_0001007,uberon_0002374,uberon_0005944,uberon_0002336,uberon_0002256,uberon_0007812,uberon_0000044,uberon_0007811,uberon_0001869,uberon_0000982,uberon_0003063,uberon_0000160,uberon_0005507,uberon_0003128,uberon_0005070,uberon_0003075,uberon_0010222,uberon_0001434,uberon_0001435
mgi:4950680	tg(pdgfb-lrrk2*g2019s)340djmo	not_found	uberon_0001016
mgi:97857	rarb	ensmusg00000017491	uberon_0001092,uberon_0001093,uberon_0002012,uberon_0001703,uberon_0003861,uberon_0001802,uberon_0004535,uberon_0006524,uberon_0000982,uberon_0001016,uberon_0004638,uberon_0003951,uberon_0001798,uberon_0001692,uberon_0001697,uberon_0002169,uberon_0002048,uberon_0001819,uberon_0002104,uberon_0008874,uberon_0002413,uberon_0001711,uberon_0001676,uberon_0002478,uberon_0000966,uberon_0000965,uberon_0001004,uberon_0005944,uberon_0000468,uberon_0007811,uberon_0001677,uberon_0002517,uberon_0000019,uberon_0003512,uberon_0001801,uberon_0000026,uberon_0003128,uberon_0005745,uberon_0005746,uberon_0002173,uberon_0006006,uberon_0004096,uberon_0001434
mgi:6162550	not_found	not_found	uberon_0004535,uberon_0001981
mgi:97851	slc20a2	ensmusg00000037656	uberon_0001708,uberon_0010011,uberon_0001456,uberon_0002405,uberon_0001098,uberon_0001768,uberon_0001769,uberon_0003861,uberon_0004535,uberon_0000033,uberon_0001130,uberon_0000956,uberon_0004087,uberon_0001013,uberon_0002196,uberon_0007811,uberon_0011156,uberon_0000019,uberon_0003457,uberon_0004716,uberon_0001989,uberon_0000013,uberon_0000012,uberon_0001890,uberon_0002390,uberon_0002418,uberon_0002107,uberon_0002104,uberon_0002410,uberon_0005944,uberon_0002412,uberon_0002062,uberon_0001711,uberon_0000922,uberon_0001893,uberon_0001894,uberon_0001650,uberon_0001897,uberon_0000965,uberon_0000948,uberon_0002087,uberon_0011892,uberon_0001869,uberon_0001637,uberon_0005356,uberon_0000982,uberon_0000165,uberon_0000955,uberon_0001801,uberon_0002072,uberon_0003128,uberon_0000007,uberon_0001434,uberon_0002423
