protein1 protein2 combined_score
7955.ensdarp00000047205 actb2 0.433529411765
gna13b si:dkey-260c8.4 0.344705882353
mapk14a nos1 0.407156555255
fynb rras 0.352941176471
si:ch73-362f1.1 smarca4a 0.407058823529
jak1 prkcbb 0.495669479724
foxo3a stat3 0.65916260748
aurkb ccnb1 0.830600465949
fgf4 zgc:110250 0.542941176471
mapk1 nfkb2 0.433856153184
gnb1a rhoj 0.356470588235
gnb1a rhoh 0.356470588235
gnb1a rhoq 0.356470588235
rac1a zgc:86725 0.367058823529
mcm3 top2b 0.602390190926
aldh7a1 paics 0.343083292259
mapk6 pak2a 0.557647058824
bag3 mysm1 0.348382679652
hspa8 rpl23a 0.434182497018
bmpr1ba rgma 0.444159723472
bmpr1ba rgmb 0.456512664648
bmpr1ba rgmd 0.347689135237
brd4 ruvbl1 0.382847805573
rps15 top2b 0.48933076067
rhoab zgc:86725 0.367058823529
hsp90aa1.2 src 0.600566911222
rps14 yars 0.397647058824
actc1a pdgfrb 0.380375211565
appb nmur1a 0.589815849016
acaca aldh8a1 0.461764705882
hspa5 lrguk 0.384117647059
cdk5 mapk4 0.332941176471
cdk5 mapk6 0.33
cdk5 mapk7 0.33
cdk5 mapk3 0.476729998216
ppm1ba ppm1bb 0.470588235294
polr2d zgc:171795 0.587058823529
cltca kdrl 0.409667338121
rhof zgc:86725 0.367058823529
si:ch211-272n13.7 zgc:110250 0.331176470588
nfkb2 rela 0.666137139652
mapk3 rap1aa 0.557319302635
atr rhoua 0.459165991632
col11a2 ret 0.395170206591
mtor rap1aa 0.458534931252
si:ch73-362f1.1 yars 0.381176470588
hspg2 ptenb 0.347963225189
acvr2b akt2 0.359288517392
polr2f rps27a 0.532941176471
tp53 vegfaa 0.622242038359
ccna2 cpsf3 0.353782859824
smarca4a vegfaa 0.425110049247
cct2 psmb1 0.649817492041
polr1a top2b 0.503325036415
fynb mapk14b 0.349411764706
cib2 ephb4a 0.370746382879
rhoab rhobtb1 0.53
rpl23a rps14 0.80601209711
rpl23a rps12 0.85768883442
rpl23a rps18 0.881635403072
brd2a top2b 0.454343101262
fgf10a szl 0.401593712135
ihhb notch1b 0.387665414487
7955.ensdarp00000062369 cct5 0.331176470588
7955.ensdarp00000062369 cct2 0.346470588235
jupa smad1 0.423442503926
jupa smad2 0.400779518732
jupa smad5 0.416828490436
jupa smad7 0.516169706631
jupa smad9 0.401680785006
actr10 mapk11 0.352941176471
actr10 mapk13 0.352941176471
actr10 mapk15 0.352941176471
actc1b dhx8 0.496376259333
actl6a cps1 0.347035129387
dkc1 rpl7 0.521615621005
furina zap70 0.348731292448
psmc6 zfand4 0.37
dhx8 igf1rb 0.385680327825
dhx8 igf1ra 0.394503857237
rac3a rhobtb1 0.532352941176
ehmt2 flt4 0.414873422263
si:dkey-110j1.3 src 0.342941176471
dhx8 si:dkey-4p15.3 0.413529411765
ctnna1 ttn.1 0.544415646123
ruvbl1 tcp1 0.616519565589
acta1b aldh1a2 0.39307164393
kita myb 0.642980550466
csf1ra hrasb 0.341176470588
gli2a prdm1a 0.376440421892
crk h9gxw8_danre 0.379411764706
eftud2 syk 0.330582482826
unm_m483 unm_t30629 0.411764705882
mapk15 si:ch211-149b19.3 0.405882352941
foxo3b src 0.334543593327
jun wnt3a 0.346353872611
gli3 wnt2ba 0.367647966976
bmp7a wnt2ba 0.395216288097
cacna1c ruvbl1 0.340653059468
ihha wnt2ba 0.407689453452
hspa9 notch1b 0.345639919105
jak2a ppm1ab 0.348823529412
ak2 umps 0.477058823529
met sema3c 0.386871240076
prkcg rhoua 0.471113584823
ctnnb2 rem2 0.387433430378
acta1b fgfr1a 0.494107109507
unm_m565 unm_m738 0.411764705882
nog3 sox10 0.336721527183
ctnnb1 ruvbl1 0.784424228665
bmpr1ab rap1aa 0.411764705882
mtor tubg1 0.399576045944
gli2b nkx2.2a 0.433010856875
barx1 bmp4 0.487278544357
jak2a kras 0.411918324739
rpl11 uba52 0.587647058824
syk zgc:110801 0.342941176471
pwp2h rps24 0.53221468817
mapk1 prkacaa 0.363529411765
shha tcf7l1a 0.478055728907
si:dkey-263f15.2 ttn.1 0.448235294118
mapk7 prkcbb 0.369411764706
bmp7a pak2a 0.422896319571
7955.ensdarp00000047205 ankrd52b 0.423529411765
smarca2 supt5h 0.47
bhlha9 unm_t30508 0.411764705882
gnat2 zgc:110250 0.414117647059
map3k2 rhoab 0.332352941176
cdk5 polr1a 0.330768491945
actn2b igf1rb 0.356558335119
acaca flt1 0.509411764706
junba skp1 0.372014586056
atr scn4aa 0.366843199315
atr scn4ab 0.370372611079
fosl2 smad3a 0.355303980377
atr scn12aa 0.478333392394
mapk15 rac1a 0.351176470588
rhoab wnt11r 0.375423936453
cpsf3 rrm1 0.348681907568
hsp90aa1.2 zgc:86709 0.406470588235
cx43 ptenb 0.395592730122
map3k14b si:ch211-149b19.3 0.361764705882
fgf10b pdgfrb 0.467783228088
flt4 kras 0.501685103217
rhoab snrpd1 0.33017695329
jak1 pik3ca 0.540588235294
jak1 pik3cb 0.525294117647
ppm1ba yes1 0.348823529412
aldh1l1 rpl12 0.439677537326
jak2a rps24 0.411764705882
gli2b hdac4 0.344911864944
acta1a rhoq 0.367058823529
bmp2b fgf8a 0.598770261236
ret si:ch211-193e13.3 0.348823529412
mapk11 src 0.332941176471
casp3a yes1 0.344212192677
lmo7b prkcbb 0.447408312307
aclya dnajc3 0.374705882353
fgf10b foxa2 0.496542161949
furina lgr4 0.478823529412
gart jun 0.45714210258
gnav1 mapk7 0.395294117647
ehmt2 fgfr1a 0.459507331589
crk fgfr1a 0.432797811133
7955.ensdarp00000098657 snrpd1 0.544117647059
jak3 notch2 0.354634409605
hsp90ab1 skp1 0.73408520176
acta1b fyna 0.367058823529
insra rel 0.346261227168
mapk6 prkcbb 0.354705882353
hspa9 pikfyve 0.501764705882
dhx8 zgc:110388 0.461176470588
pold1 rb1 0.346522070584
fgf10b pik3cb 0.531764705882
hspa9 polr3b 0.438291000968
pdgfrb yes1 0.337666861123
melk ppm1db 0.358235294118
melk ppm1da 0.358235294118
nog3 szl 0.501736927085
gsk3b psmc6 0.681540148693
rpl12 yars 0.397647058824
tcp1 uckl1b 0.368235294118
hspa5 smc4 0.362091262849
mapk3 shank3b 0.633262094863
ptenb ywhag1 0.343638296961
bmp7a smad3a 0.612333679241
bmp7a smad3b 0.554555270083
btk mcm3 0.358573222812
met rac1b 0.491385366166
met rac1a 0.660488706952
met rac1l 0.565294117647
jupa pak2a 0.644274252268
cdh23 gnat2 0.692667524428
hspa9 rps5 0.508722910098
hspa9 rps3 0.409405273761
hspa9 rpsa 0.577783485417
impdh1a pnpla6 0.535254162816
polr2c zgc:171795 0.587058823529
bmpr1ab smad7 0.511215694149
bmpr1ab smad5 0.597853320586
bmpr1ab smad2 0.480392731474
bmpr1ab smad1 0.610492218706
bmpr1ab smad9 0.571971929039
gata3 wnt4a 0.371674505586
actl6a bud31 0.364780067183
brd2a brd2b 0.411764705882
nkx2.2a smad1 0.362435432541
mapk6 pkn2 0.347647058824
bmp2b insra 0.388398870842
fynb pak2a 0.560588235294
hdac1 msx1a 0.340599794596
cltca skp1 0.333010108784
map3k2 tab1 0.418823529412
gnat1 si:dkey-24p1.4 0.344705882353
ctnnd1 igf1ra 0.515204850079
ctnnd1 igf1rb 0.511675438314
mcm3 zap70 0.477673866906
aldh1a2 gli1 0.337456514587
tcf7l1a wnt11r 0.443297620987
acvr2aa src 0.414266992918
aurkb insrb 0.343367315602
ehmt1b wu:fi34d11 0.425294117647
aclya fgfr4 0.337058823529
cstf3 myb 0.405777250736
foxo3b mtor 0.486445492683
fgfr1a h9gxw8_danre 0.338823529412
bmpr1ba smad1 0.679637345697
bmpr1ba smad2 0.596690199598
bmpr1ba smad5 0.657277211538
bmpr1ba smad7 0.770807808357
bmpr1ba smad9 0.685455636587
hdac3 hsp90aa1.2 0.474956392774
hdac3 hsp90aa1.1 0.36184378831
ctnnb1 rhoaa 0.404705882353
ctnnb1 rhoab 0.559576629732
ctnnb1 rhoac 0.402941176471
ctnnb1 rhoae 0.390588235294
adora2b ak2 0.411764705882
mapk9 rab11a 0.388651929628
hsp90ab1 rac2 0.437984448821
actb1 mapk3 0.390588235294
rhoua sdc2 0.445811472248
gnb1a rhoaa 0.359411764706
gnb1a rhoab 0.564117647059
gnb1a rhoad 0.359411764706
impdh1b rps11 0.338768794451
acta1b mapk8b 0.392302138769
pptc7 ret 0.348823529412
cct5 nifk 0.506995453353
eftud2 supt5h 0.533447110737
lrguk notch1b 0.36
ctnnd2b egfra 0.384569165009
polr2i snrpa 0.537647058824
polr2i snrpc 0.534705882353
rps27a uba52 0.585294117647
ctnna1 ctnnb2 0.592883011271
ctnna1 ctnnb1 0.744238613188
prp19 zgc:110289 0.530588235294
eif4a1a ruvbl1 0.441243487899
ctnnb2 src 0.357923743952
actb1 zgc:171775 0.352941176471
akt3a rac3a 0.390588235294
akt3a rac3b 0.390588235294
gna13b rac3a 0.344705882353
gna13b rac3b 0.344705882353
mapk1 si:dkey-263f15.2 0.351176470588
acta1a rac1l 0.367058823529
acta1a rac1a 0.444705882353
pold1 tcf7l1a 0.368225742315
mapk15 rhobtb1 0.351176470588
jak3 ppm1ba 0.348823529412
jak3 ppm1bb 0.348823529412
h9gxw8_danre jun 0.349411764706
rrm1 si:dkey-110j1.3 0.435882352941
si:ch211-163m16.1 si:dkey-263f15.2 0.446470588235
pola1 rpsa 0.337336734036
hsp90ab1 jak3 0.477917351403
hsp90ab1 jak1 0.477917351403
foxo3a hspa5 0.347396578202
mrps6 rpl5a 0.593338418814
gnao1a rac1a 0.405882352941
actc1a jak2a 0.3528990114
col1a1a col2a1b 0.68626914979
col1a1a col2a1a 0.630317327407
fyna si:ch211-149b19.3 0.348823529412
cacna1c slc8a1a 0.558437757865
unm_m483 unm_m719 0.411764705882
acta1b rhogb 0.397647058824
dnajc3 yes1 0.395294117647
atr yes1 0.376544334304
acaca met 0.509411764706
cdh23 erbb2 0.371718509792
aurka ppm1g 0.338577889889
bag3 hsp90ab1 0.640887457805
unm_m361 unm_t30601 0.411764705882
acta1b cltca 0.522211610777
bmp4 fgf8a 0.678455163761
nkx2.2a pax6a 0.571763598725
nkx2.2a pax6b 0.489751694969
junba smad2 0.414933109751
cltca pnpla6 0.352816854883
fgf8a shhb 0.344348632466
fgf8a shha 0.744049000079
myb wu:fi34d11 0.478823529412
paics src 0.430517296333
acacb melk 0.509411764706
si:ch73-362f1.1 wnt2ba 0.448823529412
kras musk 0.374275876051
nhp2l1a nop56 0.587058823529
phox2bb th 0.363432502168
map2k5 rhoh 0.414705882353
map2k5 rhoj 0.414705882353
map2k5 rhoq 0.422352941176
map2k5 rhov 0.417843075308
akt2 aurka 0.439671722785
bud31 dhx8 0.721422184679
ctnnd1 si:ch211-243j20.2 0.367058823529
ctnnd1 rem2 0.353184712431
aurka top2b 0.583808121696
7955.ensdarp00000047205 crk 0.388823529412
lef1 pold1 0.377820360717
pwp2h rps15 0.719898930871
actl6a tubg1 0.516872244384
junba mysm1 0.483570779077
cnr2 rps24 0.411764705882
bmp4 insrb 0.4249581151
bmp4 insra 0.398424102735
actr10 top2b 0.371176470588
kita notch3 0.375541230512
si:dkey-24p1.4 zgc:86725 0.367058823529
insra rpl7l1 0.337131257991
cct7 furina 0.398356279598
rpl11 rpl12 0.934125270736
bmpr1aa vdrb 0.396079673316
prkca vegfab 0.350495123796
dicer1 nop58 0.438094154349
dicer1 nop56 0.401284287992
cct7 ddx27 0.534577881517
hsp70l paics 0.53105599886
eftud2 si:ch1073-55a19.2 0.351764705882
gsk3b si:ch211-243j20.2 0.423529411765
cstf3 polr1a 0.400478695808
bud31 nhp2l1a 0.534705882353
rap1b ret 0.50214741535
fosl2 jupa 0.442575149673
cpsf3 snu13b 0.573766359146
epor grb2b 0.444705882353
epor grb2a 0.444705882353
cps1 tcp1 0.482806109559
notch1b ptch1 0.336332053054
plcb3 prkca 0.5417239713
plcb3 prkcg 0.550821372843
aurkb notch3 0.357293697075
aurkb notch2 0.34152884578
col2a1a loxa 0.407505826384
actl6a cdh23 0.42163793297
aurka fgfr1a 0.349860506551
mapk13 pkn2 0.37
atr rargb 0.341571127637
eftud2 fgfr4 0.386326424108
rhoab smad2 0.360638959365
musk tab1 0.348823529412
jak3 stat3 0.564428845829
acta1a pkn2 0.369411764706
h9gxw8_danre jak2a 0.391764705882
ddx18 polr1c 0.574930659509
ddx18 polr1b 0.508823529412
ddx18 polr1a 0.788527336224
csf1ra ptena 0.459262299702
csf1ra ptenb 0.506805063054
map3k2 mapk11 0.401176470588
rps14 snrpd1 0.402972619011
gata5 ilk 0.362694759625
mtor zgc:171775 0.362352941176
acta2 pi4kaa 0.358213633781
ralbb vdrb 0.346707272163
atr cdk2 0.585882352941
ppm1e smad3b 0.363390812917
ppm1e smad3a 0.352079062136
actc1b rap1aa 0.346008408887
ctnnb2 smarca4a 0.612454594696
kcnk5b ube4a 0.341764705882
kras polr2gl 0.338173335894
mysm1 pi4kaa 0.35156151605
lef1 ruvbl1 0.679854489432
cdk5 tnnc1a 0.354878503042
pwp2h rpl7l1 0.694108439472
crkl ephb4a 0.359388070268
snapc1b zgc:171795 0.53
smad3a tgfb3 0.459641695985
nfkb2 rel 0.551910735191
pafah1b1a shank3b 0.344781265868
hdac3 tubg1 0.446034181882
kras shank3b 0.486180970189
rac1l rac1l 0.532941176471
fosl2 jun 0.609764967863
polr3b top2b 0.535086108624
bmp4 mapk9 0.474316680334
bmp4 mapk1 0.52887299199
mapk13 pik3ca 0.354705882353
mapk13 pik3cb 0.345294117647
insrb myb 0.368989956914
acaca lrguk 0.382352941176
rhobtb1 zgc:110250 0.413529411765
shank3b smad7 0.420977248701
cdk5 pola1 0.495678659466
psmc6 rps5 0.361098652292
cdk1 gart 0.424426960738
hsp90aa1.1 hspa5 0.723536245238
hsp90aa1.1 hspa8 0.748561216453
hsp90aa1.1 hspa9 0.709421446961
actb2 zfand4 0.378823529412
igf1rb ptena 0.545714149985
igf1rb ptenb 0.644825602183
cct2 rpl23a 0.628149992732
csf1ra pi4kaa 0.395441781827
actc1a lmo7b 0.42146986518
acta1b gsk3b 0.627841461052
hspa9 rpl11 0.539325270607
hspa9 rpl12 0.473222054983
bmpr1bb si:dkey-264o13.1 0.362941176471
smad5 szl 0.374476781472
ehmt2 pafah1b1a 0.635166614715
gmps rgmd 0.411764705882
kita pik3cb 0.375882352941
kita pik3ca 0.574117647059
cad pdgfrb 0.490676140763
gsk3b mcm7 0.358688009714
hdac3 vdrb 0.403430724113
kdrl zgc:162985 0.348823529412
si:dkey-4p15.3 snrpa 0.532352941176
si:dkey-4p15.3 snrpc 0.529411764706
rpl23a rps5 0.80926927325
rpl23a rps3 0.745463006556
ddx27 nifk 0.896135557531
rpl12 rpl5a 0.813164990932
impdh1b pnpla7a 0.351176470588
pik3cb rhoaa 0.403529411765
atr hspa9 0.385007352759
ankrd52b rhogb 0.423529411765
gmps pnpla6 0.501019515013
fyna jupa 0.448235294118
mapk7 zgc:110250 0.433529411765
mapk14b rac1b 0.43
atr ephb4a 0.343923955155
rps11 si:ch73-266o15.4 0.581764705882
mapk12a ptenb 0.380588235294
mapk12a ptena 0.367647058824
prkca s1pr4 0.411764705882
mysm1 rarga 0.333780660781
gnb2l1 rpl23a 0.696657886731
gli2a sox10 0.342762546091
actc1a tubg1 0.401390050776
fynb pnpla7a 0.335294117647
fynb pnpla7b 0.335294117647
flt4 rab11a 0.434131842598
gnb2l1 insra 0.461599463658
gnb2l1 insrb 0.489973135359
ehmt2 rab11a 0.462175746196
rpsa uba52 0.585882352941
nog3 shha 0.41819142009
rpsa si:ch73-266o15.4 0.584117647059
unm_m110 unm_m361 0.411764705882
pik3ca vegfab 0.576470588235
pik3ca vegfaa 0.58
actb1 smarca4a 0.505294117647
ephb4a fgf8a 0.344267107588
ccnb1 kif7 0.42818141544
furina impdh2 0.341080789086
pdgfrb rela 0.406768407081
ppm1la yes1 0.355294117647
kif7 ywhag1 0.346929912114
actc1a ilk 0.355012977075
mcm7 paics 0.446161986656
smad2 vdrb 0.48419048694
smad2 vdra 0.355202913493
fyna lrguk 0.480588235294
cad dhx8 0.437126530093
cdc42 prkcbb 0.612804336674
ctnnb1 prkcbb 0.366739917
hsp90aa1.1 ralbb 0.359624480289
gnb1a src 0.557058823529
frk hsp90aa1.1 0.400775022064
frk hsp90aa1.2 0.660239163777
fyna mapk13 0.562941176471
ppm1ba syk 0.348823529412
actb1 pikfyve 0.389411764706
gnb1a rac3b 0.39
rhoad si:dkey-24p1.4 0.530588235294
aldh1a2 eif4a1a 0.492711357362
fgf8a hsp90aa1.2 0.368272933595
shank3b zgc:171516 0.371764705882
ak2 nfkb2 0.411764705882
actl6a pkn2 0.415254054446
myo16 rab11a 0.475882352941
fgf8a hrasb 0.558235294118
lgr4 snrpb2 0.348823529412
kras yes1 0.475264144497
acta2 jak3 0.438631740719
acta2 jak1 0.438631740719
ppm1aa smad3a 0.366470588235
prkcg rb1 0.3471383288
hsp90aa1.2 rhogb 0.374117647059
kdr notch3 0.502655431729
actr1 myhz2 0.381764705882
rela wnt3a 0.419724279933
foxo3b mapk12b 0.527647058824
foxo3b mapk12a 0.527647058824
nop58 polr3b 0.642996529812
musk rhoua 0.412830843018
jak1 ppm1ab 0.348823529412
jak1 ppm1aa 0.348823529412
insrb lhx2b 0.46405434895
mapk6 prkar1aa 0.367647058824
csf1ra pnpla6 0.513622334457
ctnnd2b ralbb 0.40749390623
brd2a nos1 0.380331652935
si:ch1073-55a19.2 tnpo3 0.366470588235
gnav1 rhoaa 0.363529411765
ppp3ccb prkca 0.364117647059
fosl2 mapk15 0.43
foxo3a jun 0.45683521765
mapk3 met 0.507852177191
fgf8a flt4 0.460654647238
fgf8a flt1 0.466395870147
ctnnd1 rac1a 0.426682856553
ctnnd1 rac1b 0.486511400704
cct5 paics 0.742003545096
mapk13 ppm1da 0.405882352941
mapk13 ppm1db 0.405882352941
aclya fgfr1a 0.337058823529
fgfr2 ppm1la 0.348823529412
fgfr2 ppm1lb 0.348823529412
h9gxw8_danre smarca4a 0.455882352941
rrm1 umps 0.426470588235
unm_m658 unm_t30508 0.411764705882
btk ehmt2 0.505131313719
igf1ra si:ch211-243j20.2 0.367647058824
plk1 psmc6 0.762017602804
cct3 dnajc3 0.436470588235
insra vdrb 0.499613432113
insra vdra 0.485507689934
igf1rb si:ch211-149b19.3 0.348823529412
lmo7b melk 0.402225076802
map2k5 musk 0.346098868421
hdac6 syk 0.405049632698
cdh23 insrb 0.420861067845
cdh23 insra 0.396928365036
mapk12a notch1b 0.372941176471
actr1 cdc42 0.38
nhp2l1a rpl7l1 0.534705882353
egf nos1 0.347510032281
rhoab zgc:86709 0.447647058824
hdac3 wu:fi34d11 0.554117647059
frk rac3a 0.345882352941
frk rac3b 0.345882352941
nos1 prkacb 0.333529411765
brd3a jak2a 0.560588235294
jun kita 0.401345094677
ccnd1 smarca4a 0.768348775681
btk smarca2 0.335882352941
grb2a zap70 0.361764705882
rhoh rhov 0.532352941176
gnaia map3k14b 0.344705882353
rpl7 rrm1 0.36850003036
plk1 rhoab 0.511339246628
nmur1a prkcg 0.560588235294
cdk1 rac3a 0.407058823529
cdk1 rac3b 0.407058823529
hrasb mapk1 0.574705882353
hrasb mapk3 0.574705882353
hrasb mapk4 0.422941176471
hrasb mapk6 0.422941176471
hrasb mapk7 0.433529411765
hrasb mapk9 0.418235294118
notch2 wnt3a 0.620208349191
ccnd1 notch1b 0.520893441508
acta2 gli3 0.378949491336
acta2 gli1 0.393445584927
fgf10a pak2a 0.553596835253
crk rap1b 0.603879737835
acacb gsk3b 0.509411764706
lrit3 map3k14b 0.362352941176
bmp4 kras 0.484016845762
kita stat1b 0.630210391413
ptenb skp1 0.425811231548
cdk1 myo16 0.380588235294
mapk11 zgc:86709 0.357647058824
shhb wnt4a 0.398462732728
actl6a csf1ra 0.331042769755
myo5b rap1aa 0.387099169547
brd2b crk 0.411764705882
pnpla7a src 0.335294117647
ppm1da zgc:171516 0.361764705882
mapk9 si:ch73-362f1.1 0.475882352941
hsp90ab1 rpl23a 0.457659084541
insra zgc:162985 0.348823529412
jupa ralbb 0.374695507936
rps11 stn 0.508682268229
cct5 impdh2 0.508807165038
shha si:ch73-362f1.1 0.351764705882
ptena tp53 0.670386517572
7955.ensdarp00000098657 zgc:171795 0.586470588235
jak3 ppm1aa 0.348823529412
jak3 ppm1ab 0.348823529412
gata3 mapk14b 0.358235294118
prpf31 zgc:112305 0.530588235294
aldh1l1 wu:fi17d12 0.441176470588
insra tab1 0.348823529412
ctnnb1 tubg1 0.358250478836
hsp90aa1.2 plk1 0.607611374202
bmp7a dhh 0.382941176471
gnai2 rhof 0.344705882353
gnai2 rhoj 0.344705882353
gnai2 rhoh 0.344705882353
gnai2 rhoq 0.351176470588
gnai2 rhov 0.344705882353
snrpc zgc:112305 0.539411764706
rpl11 zfand4 0.335294117647
fbl nop56 0.902683484518
ctnnb1 rac3a 0.389411764706
fbl gmps 0.699194948628
ddx18 pafah1b1b 0.412143065072
notch2 pkn2 0.414276153615
gnb1a si:dkey-263f15.2 0.356470588235
rhoh si:dkey-24p1.4 0.531176470588
7955.ensdarp00000047205 gna13b 0.344705882353
7955.ensdarp00000047205 gna13a 0.344705882353
igf1rb mapk9 0.643664288724
igf1rb mapk3 0.558860189451
flt4 rras 0.376285236387
myo16 nos2a 0.402941176471
jun zgc:110250 0.331176470588
cdc42l hsp90aa1.2 0.374117647059
gli3 gnat2 0.400812684571
impdh1b rps3 0.518090769234
impdh1b rpsa 0.462136930183
acaca nos2a 0.375294117647
ddx18 ptenb 0.361667597115
ddx18 ptena 0.380019110595
rhoaa zgc:86709 0.445294117647
fgfr4 tp53 0.353929582096
paics rap1b 0.461366170483
ctnnb1 egfra 0.530279317224
pdp2 syk 0.348823529412
ilk pold1 0.350637453474
jupa wu:ft34d10 0.381764705882
frk insb 0.495533281424
jupa met 0.507853807438
dpydb gmps 0.506470588235
brd2a jupa 0.336272495354
gnb2l1 hsp90ab1 0.757257302207
atr bms1 0.488973031146
cdk5 shank3b 0.499577342164
rac1l zgc:171775 0.351176470588
fen1 kif7 0.342240295723
mcm7 rps27a 0.532941176471
insrb smarca4a 0.570770536408
mybl2b snrpd1 0.54216596464
lef1 si:ch73-362f1.1 0.492352941176
dpydb umps 0.586470588235
gnaia lrit3 0.392352941176
csf1ra lrguk 0.48
acacb h9gxw8_danre 0.439411764706
mapk3 scn4ab 0.338674777658
mapk3 scn4aa 0.338674777658
ccnb1 hsp90ab1 0.369933145372
igf1ra lrguk 0.48
polr3b snapc1b 0.532859473888
bmp4 ptch2 0.69672865831
bmp4 ptch1 0.481272273373
impdh1a nhp2l1a 0.427058823529
eif4a1a rarga 0.356760174801
ccnd1 rab11a 0.410563258991
dnajc3 yars 0.4
bmpr1aa fsta 0.49106702391
fgfr1a szl 0.340883821745
cct7 ddx18 0.490524398943
gata5 pafah1b1b 0.361823471574
egf kita 0.38324940497
cstf3 polr2f 0.530588235294
cstf3 polr2d 0.70819295826
cstf3 polr2b 0.46919867488
cstf3 polr2c 0.534705882353
cstf3 polr2i 0.541176470588
gnat1 rhogb 0.347647058824
fgf10a fgf4 0.645312050993
jak3 umps 0.331764705882
hspa5 rrm1 0.362702236698
igf1ra mtor 0.568665518426
src wu:fb65b05 0.577058823529
ppp3ccb si:ch211-163m16.1 0.466470588235
grb2b insra 0.555882352941
eif4a1a wu:fi17d12 0.344117647059
mapk14a tp53 0.619228326841
cct5 gart 0.59863732814
unm_b1006 unm_b1115 0.411764705882
rpsa si:dkey-110j1.3 0.421176470588
fgfr1a pnpla7b 0.335294117647
fgfr1a pnpla7a 0.343529411765
akt2 egfra 0.495271554267
rhof zgc:86709 0.367058823529
rpl7 rpsa 0.934730377869
rpl7 rps3 0.813198860181
rpl7 rps5 0.946118149868
rras yes1 0.379629427857
flt4 stat3 0.457368081583
bmpr1aa fgfr1a 0.335219223047
ctnnd1 src 0.46157752597
gnai3 s1pr4 0.550588235294
atr ctnnb1 0.341768761623
atr ctnnb2 0.395505807331
insrb zgc:162985 0.348823529412
gli3 olig2 0.426255765266
ihha tgfb3 0.53484638137
bmpr1aa si:dkey-264o13.1 0.377647058824
map3k3 si:ch211-243j20.2 0.363529411765
ddx18 polr2b 0.426330379045
akt3 kras 0.359411764706
ak2 epor 0.411764705882
fgfr2 paics 0.440443951123
dvl2 shank3b 0.386271079444
insra si:ch211-15p9.2 0.348823529412
lef1 tfap2a 0.380474826627
ctnnd1 ptenb 0.383380101413
actc1a lrit3 0.360588235294
hsp90ab1 pi4kaa 0.404972545792
mapk13 prkcbb 0.370588235294
atr notch2 0.366328108707
rhoac zgc:110250 0.358823529412
pnpla6 rras 0.364081777731
cdk5 junba 0.53888111478
mapk14a prkar1aa 0.382927969697
gnai2l map3k3 0.403529411765
igf1ra si:ch211-15p9.2 0.348823529412
gna12 ralbb 0.387058823529
nop58 polr1b 0.579411764706
nop58 polr1a 0.877344050132
ppm1ab prkab1b 0.531764705882
ppm1ab prkab1a 0.531764705882
jupa spna2 0.561555997566
rem2 si:dkey-260c8.4 0.383529411765
ddx27 eftud2 0.384105789841
fgfr1a jun 0.364891516522
foxo3b smad1 0.518127851292
foxo3b smad2 0.671797672411
foxo3b smad5 0.470093153646
hsp90ab1 pola1 0.473377465132
actl6a rela 0.375719758995
notch3 si:ch73-362f1.1 0.457647058824
dnajc3 pdgfrb 0.395294117647
hrasb map3k14b 0.383529411765
hadhab si:dkey-4p15.3 0.366470588235
shank3b tubg1 0.432913926541
rps18 yars 0.398235294118
szl wnt11r 0.459887899041
eif4a1a rpl23a 0.842440075682
ehmt1b mtor 0.360588235294
akt2 eif4a1a 0.351368575673
fgf10a hsp90ab1 0.480616711425
grb2a vegfab 0.337647058824
grb2a vegfaa 0.337647058824
akt3a ralbb 0.399411764706
mapk14a pikfyve 0.401764705882
cdk2 rrm1 0.558823529412
acacb insrb 0.509411764706
ehmt2 vdra 0.430162459857
rps27a tgfbr1a 0.532352941176
ctnnb2 mapk8b 0.454647717153
mapk6 rhof 0.351176470588
crk rhoab 0.597580994378
