protein1 protein2 combined_score
fst ptch1 0.319262366623
ptch1 wnt3a 0.436242658512
msx1 ptch1 0.394476396918
msx2 ptch1 0.371944333984
ptch1 vegfa 0.327669078946
axin1 ptch1 0.311744576142
dkk1 ptch1 0.335782737182
lrp6 ptch1 0.328142574879
igf1 ptch1 0.318453461967
frzb ptch1 0.313906769009
ptch1 tgfb1 0.388589358772
ptch1 tgfb2 0.510204764987
hoxa13 ptch1 0.307493467723
kras ptch1 0.393765199096
notch2 ptch1 0.461478413153
cd44 ptch1 0.301850024705
ptch1 pthlh 0.53171085383
ptch1 ret 0.453413522319
ptch1 shh 0.698247034544
ptch1 smpd3 0.316093585687
ctnnb1 ptch1 0.474685618092
gli3 ptch1 0.70373661776
inhba ptch1 0.433433685804
foxc1 ptch1 0.301874744924
ptch1 tg 0.308607009073
en1 ptch1 0.405848706494
egr2 ptch1 0.306496173934
egr1 ptch1 0.305291172961
acvr1 ptch1 0.347404621526
gdf11 ptch1 0.33512277555
pax8 ptch1 0.384440698034
lepr ptch1 0.312191935311
isl1 ptch1 0.346215196598
ptch1 smad3 0.316663514932
fgfr2 ptch1 0.407467404826
fgfr1 ptch1 0.529925922325
ift88 ptch1 0.421895586308
pdgfra ptch1 0.403382348623
chrd ptch1 0.34479138585
ptch1 twist1 0.322753673992
ptch1 pth1r 0.340007826077
alx4 ptch1 0.349651785191
ptch1 smad4 0.368390934296
ptch1 smad2 0.327595126153
il6st tnf 0.329376952967
il6st ptpn11 0.627593797419
il6st prrx1 0.34897742263
il6st socs2 0.371997936712
fgfr2 il6st 0.318779683395
rgsc216 wnt5b 0.305950192592
fmgty13 rgsc216 0.328809226594
fmgty11 rgsc216 0.328809226594
fmgty10 rgsc216 0.328809226594
fmgty14 rgsc216 0.328809226594
nfxl1 rgsc216 0.309103307445
pstc6 rgsc216 0.328809226594
abhd8 rgsc216 0.309103307445
mskt6 rgsc216 0.330206932737
mskt7 rgsc216 0.330206932737
mskt3 rgsc216 0.330206932737
mskt1 rgsc216 0.330206932737
mskt8 rgsc216 0.328809226594
mskt9 rgsc216 0.328809226594
prpsap2 rgsc216 0.331505694024
rgsc216 thbs3 0.306599444831
fcsa6 rgsc216 0.328809226594
fcsa7 rgsc216 0.328809226594
fcsa4 rgsc216 0.328809226594
fcsa5 rgsc216 0.328809226594
fcsa2 rgsc216 0.328809226594
fcsa3 rgsc216 0.328809226594
fcsa1 rgsc216 0.328809226594
rgsc216 twl 0.352436875588
cst10 rgsc216 0.310546458721
itga10 rgsc216 0.310591776718
fmgty7 rgsc216 0.328809226594
m14104asr rgsc216 0.330206932737
feml1 rgsc216 0.328809226594
feml3 rgsc216 0.306599444831
feml2 rgsc216 0.306599444831
feml4 rgsc216 0.328809226594
rgsc216 tch 0.316214976015
chpf rgsc216 0.35102924279
pacs2 rgsc216 0.309103307445
pkdcc rhobtb3 0.302841226302
nkx3-2 pkdcc 0.306260742125
fgf18 pkdcc 0.394285903271
pcsk5 pkdcc 0.390747732441
nos3 pkdcc 0.307410715504
ctnnb1 pkdcc 0.30120469178
pkdcc prkg2 0.382660257666
acvr1 pkdcc 0.304446937776
ctgf pkdcc 0.303793635183
pkdcc prrx1 0.341511815736
mapk14 pkdcc 0.383929693724
apc pkdcc 0.301812629404
pkdcc zbtb16 0.305616318193
npr2 pkdcc 0.366737214117
npr3 pkdcc 0.308332411309
pkdcc smarca4 0.444074260658
met rhobtb3 0.354742757233
met mmp14 0.356428472065
lef1 met 0.348883626927
casp3 met 0.404773376195
fgf18 met 0.518987750471
fgf10 met 0.59053513597
met mmp9 0.378796778476
met mmp2 0.307257639578
met tnf 0.375994219243
met pcsk5 0.330988542397
met vegfa 0.634176507508
dicer1 met 0.358488444564
inpp5d met 0.391943164696
igf1 met 0.586428515072
met nos3 0.353687032746
met tgfb1 0.427108629055
met ptpn11 0.576831073995
kras met 0.639753936196
met notch2 0.384747047952
cd44 met 0.422979547228
met pgr 0.327594668377
ctnnb1 met 0.645185707114
dcn met 0.550128785439
inhba met 0.300126045175
met sod2 0.348034953623
egr1 met 0.459022134635
lepr met 0.435832619654
met rps6kb1 0.343330578848
isl1 met 0.302954196282
met ptpn2 0.359786556143
mapk14 met 0.473456679021
apc met 0.412570670146
met rbl2 0.357823709529
dmd met 0.323457802706
met smarca4 0.425412191867
met mtor 0.48553127206
met smad4 0.378067884737
met smad2 0.481828316824
col2a1 dmp1 0.315836150495
dmp1 ibsp 0.437725888812
dmp1 galnt3 0.305020078534
dmp1 pth 0.300566956967
dmp1 itgav 0.556106266058
dmp1 phex 0.419260908954
dmp1 smarca4 0.395437964745
h6pd skmw11 0.310281394538
h6pd mb 0.377304355741
h6pd sod2 0.349739229203
lef1 wnt7a 0.457026434977
wnt5b wnt7a 0.573841006845
wnt5a wnt7a 0.608237780934
fgf18 wnt7a 0.304329992
fgf10 wnt7a 0.364517914848
fst wnt7a 0.342885344049
tbx4 wnt7a 0.398409544466
wnt3a wnt7a 0.586154099141
msx1 wnt7a 0.423826578009
msx2 wnt7a 0.418743173411
axin1 wnt7a 0.557322605286
dkk1 wnt7a 0.570738332134
lrp6 wnt7a 0.615141098473
lrp4 wnt7a 0.327513139824
lrp5 wnt7a 0.561102628004
ryk wnt7a 0.596572250278
frzb wnt7a 0.443737911303
wls wnt7a 0.597944136522
hoxa13 wnt7a 0.39502830898
hoxa11 wnt7a 0.470585503272
kras wnt7a 0.312881988355
notch2 wnt7a 0.442997534695
ret wnt7a 0.300224876036
pgr wnt7a 0.372239696922
shh wnt7a 0.522207750973
ctnnb1 wnt7a 0.508850161598
wnt3 wnt7a 0.523569883866
gli3 wnt7a 0.443299796584
inhba wnt7a 0.330091712524
en1 wnt7a 0.557728955727
pax8 wnt7a 0.363680699603
isl1 wnt7a 0.306395445546
fgfr2 wnt7a 0.371827858742
fgfr1 wnt7a 0.37853548306
wnt10a wnt7a 0.565510991217
apc wnt7a 0.42341167961
chrd wnt7a 0.306064857148
twist1 wnt7a 0.333987640906
tbx3 wnt7a 0.337996686011
alx4 wnt7a 0.362660720959
mstn trim63 0.362388373941
trim55 trim63 0.326833144884
p2rx7 tnf 0.322627496842
nlrp3 p2rx7 0.603194617986
p2rx7 prodh 0.467352455393
mapk14 p2rx7 0.426838995078
hoxc10 tbx4 0.444127244915
hoxc10 pitx1 0.305270016441
hoxa11 hoxc10 0.347299096152
acvr1 hoxc10 0.325141605703
col2a1 mmp14 0.333643132991
col2a1 mmp13 0.42385022421
col2a1 hapln1 0.447658428537
col2a1 lef1 0.431153498493
col2a1 nkx3-2 0.411812732583
col2a1 wnt5a 0.369915938929
col11a1 col2a1 0.66016299804
casp3 col2a1 0.320381072081
col2a1 fgf18 0.408101119524
col2a1 fgf10 0.315661256529
col2a1 mmp9 0.380017599787
col2a1 mmp2 0.319274214676
col2a1 tnf 0.356013203289
col2a1 ppib 0.607547295743
col2a1 ibsp 0.375478240933
col2a1 wnt3a 0.341330091934
col2a1 col9a1 0.320820658344
col2a1 ctsk 0.356782705475
col2a1 msx1 0.354663317244
col2a1 msx2 0.337520271725
col2a1 vegfa 0.350462378449
col2a1 dkk1 0.325139378323
col2a1 fstl1 0.334293031573
col2a1 pth 0.345054544203
col2a1 lrp6 0.312948475388
col2a1 igf1 0.331716894914
col2a1 pcolce 0.546774224714
col2a1 tnfrsf11b 0.328800544697
col2a1 tgfb1 0.445030711008
col2a1 tgfb2 0.36233468191
cd44 col2a1 0.559273200809
col12a1 col2a1 0.569341627121
col2a1 pthlh 0.554857851027
chst11 col2a1 0.300189314062
col2a1 shh 0.365075414893
col2a1 ctnnb1 0.373217976902
col2a1 dcn 0.479442448124
col2a1 gli3 0.369772582095
acvr1 col2a1 0.305570272912
col2a1 itgav 0.517579921893
col2a1 ctgf 0.405643060035
acan col2a1 0.484623616044
col2a1 postn 0.552632229366
col2a1 prrx1 0.376352249923
col2a1 phex 0.330706324272
col2a1 lepr 0.314515672692
col2a1 isl1 0.306682980819
col2a1 hspg2 0.359816561565
col2a1 smad3 0.361186082937
col2a1 itga10 0.512951545343
col2a1 fgfr2 0.372305436064
col2a1 fgfr1 0.385713738479
col2a1 mapk14 0.314631487718
col2a1 pdgfra 0.335838228632
chrd col2a1 0.337337333637
col2a1 twist1 0.343228585604
col2a1 pth1r 0.426367130475
col2a1 smad4 0.351320567393
col2a1 smad2 0.364053455775
col2a1 fbn1 0.372237024423
irak3 ptpre 0.330363902125
prkg2 ptpre 0.347117851908
jdp2 ptpre 0.343297760498
ptpn2 ptpre 0.308455602848
itga10 ptpre 0.343663618525
mapk14 ptpre 0.371144456167
hottip mskt2 0.302063881062
mskt2 mskt5 0.317635578769
mskt4 mskt5 0.344655341485
mskt2 mskt4 0.341868794296
rhobtb3 ripk4 0.43942432549
ptpn11 rhobtb3 0.300137689112
kras rhobtb3 0.347830776403
nfatc1 rhobtb3 0.305645811384
prkg2 rhobtb3 0.370254001582
dcn rhobtb3 0.309959131104
pip4k2b rhobtb3 0.360531026485
rhobtb3 sept5 0.317347967886
fgfr1 rhobtb3 0.321898649058
mapk14 rhobtb3 0.321366903039
pdgfra rhobtb3 0.342919592631
npr2 rhobtb3 0.328326764253
npr3 rhobtb3 0.3021079762
mmp13 mmp14 0.541718574011
lef1 mmp14 0.355608824153
mmp14 wnt5a 0.313750950758
casp3 mmp14 0.330645064204
fgf10 mmp14 0.444600694939
mmp14 mmp9 0.340821056729
mmp14 mmp2 0.638633582057
mmp14 tnf 0.445165334659
ctsk mmp14 0.390709939489
mmp14 pcsk5 0.322741240818
mmp14 vegfa 0.541250170178
fstl1 mmp14 0.341909973701
igf1 mmp14 0.477513469596
mmp14 tnfrsf11b 0.311156729158
mmp14 tgfb1 0.463498126967
mmp14 tgfb2 0.337320090944
kras mmp14 0.41339276797
mmp14 notch2 0.305997169549
cd44 mmp14 0.506733868324
mmp14 pthlh 0.32378737855
mmp14 nfatc1 0.448908057982
mmp14 thbs1 0.419648619383
mmp14 timp1 0.573649534591
ctnnb1 mmp14 0.432652754551
dcn mmp14 0.643408657575
inhba mmp14 0.309277681466
chd7 mmp14 0.300727782391
egr1 mmp14 0.476242200772
hif1an mmp14 0.311918214479
ctgf mmp14 0.414545416525
acan mmp14 0.312417157285
mmp14 phex 0.358276198591
lepr mmp14 0.378771066776
hspg2 mmp14 0.647740416436
mmp14 smad3 0.348362670242
fgfr2 mmp14 0.390174139962
fgfr1 mmp14 0.374961631877
mapk14 mmp14 0.490799415693
mmp14 pdgfra 0.357023004763
mmp14 smad4 0.314427660262
mmp14 smad2 0.300718941115
fbn1 mmp14 0.390967600361
hapln1 mmp13 0.335591703672
mmp13 mmp9 0.368256844493
mmp13 tnf 0.462747256912
acp5 mmp13 0.364193466547
ibsp mmp13 0.453442327605
col9a1 mmp13 0.31809639866
ctsk mmp13 0.592655781284
mmp13 vegfa 0.309854315943
mmp13 pth 0.584360323046
calcr mmp13 0.313711466867
igfbp3 mmp13 0.319721988851
igf1 mmp13 0.418226927915
frzb mmp13 0.323257229612
mmp13 nos3 0.328660692836
mmp13 tnfrsf11b 0.387637336645
mmp13 tgfb1 0.422511893244
cd44 mmp13 0.31360296563
mmp13 pthlh 0.487322991867
mmp13 timp1 0.589480538476
ctnnb1 mmp13 0.371013926392
dcn mmp13 0.305204515079
jdp2 mmp13 0.329471369499
ctgf mmp13 0.472456155269
acan mmp13 0.411646586854
mmp13 postn 0.440065291507
mmp13 socs2 0.307934117003
mmp13 smad3 0.436526306362
mapk14 mmp13 0.494940233475
mmp13 pth1r 0.328522146231
junb mmp13 0.351060776899
skmw18 skmw9 0.3653426184
skmw17 skmw9 0.354022261445
skmw15 skmw9 0.388752011489
skmw14 skmw9 0.3653426184
skmw13 skmw9 0.354022261445
skmw12 skmw9 0.388752011489
skmw10 skmw9 0.388752011489
skmw16 skmw9 0.3653426184
skmw11 skmw9 0.370696757333
tsed xtol 0.350984700253
col11a1 hapln1 0.37236939283
hapln1 mmp2 0.304511356791
col9a2 hapln1 0.309733028502
col9a1 hapln1 0.415621292746
hapln1 pth 0.321316659486
hapln1 igf1 0.378792623665
hapln1 tnfrsf11b 0.329649199948
cd44 hapln1 0.315082130157
hapln1 pthlh 0.332646473954
chst11 hapln1 0.491964794679
dcn hapln1 0.339268465044
acan hapln1 0.349034629288
hapln1 pth1r 0.301753480292
lef1 wnt5b 0.326756309684
lef1 wnt5a 0.493372275414
lef1 vdr 0.311738622535
casp3 lef1 0.343262065851
fgf18 lef1 0.313191857456
fgf10 lef1 0.488373371063
lef1 mmp9 0.469613725918
lef1 mmp2 0.474599599512
fst lef1 0.317526400775
lef1 tnf 0.318778124551
lef1 tbx4 0.314994061012
lef1 wnt3a 0.581645236315
lef1 msx1 0.417455397984
lef1 msx2 0.439277634443
lef1 vegfa 0.304126274903
axin1 lef1 0.510354814919
dkk1 lef1 0.546204763712
lef1 pth 0.334641738026
lef1 lrp6 0.524926562949
lef1 lrp5 0.330812134814
lef1 pitx1 0.453960744222
lef1 tgfb1 0.343366826799
lef1 tgfb2 0.324865657866
kras lef1 0.388519239947
lef1 notch2 0.352394404745
cd44 lef1 0.339304744502
lef1 pgr 0.337081888202
lef1 sall4 0.395921856738
lef1 shh 0.419988916155
ctnnb1 lef1 0.668198070075
lef1 wnt3 0.354213744579
gli3 lef1 0.388393041974
inhba lef1 0.371910960686
foxc1 lef1 0.30728192556
cdx2 lef1 0.449127029017
egr1 lef1 0.334284359893
acvr1 lef1 0.387816795924
lef1 pax8 0.397121724081
lef1 lepr 0.310870900797
lef1 smad3 0.322389422814
fgfr2 lef1 0.343680542697
fgfr1 lef1 0.36464415009
lef1 wnt10a 0.439919899096
apc lef1 0.447803316196
chrd lef1 0.317411088247
lef1 tbx3 0.37712235362
alx4 lef1 0.438743402768
lef1 smarca4 0.612029537096
lef1 smad4 0.637500748174
lef1 smad2 0.548081518543
fgf18 nkx3-2 0.32109593178
nkx3-2 tgfb2 0.30151868393
mef2c nkx3-2 0.415927969393
nkx3-2 pthlh 0.340543241237
nfatc1 nkx3-2 0.337514269028
nkx3-2 shh 0.31076401789
inhba nkx3-2 0.311182109996
foxc2 nkx3-2 0.398384340372
acvr1 nkx3-2 0.365895197555
nkx3-2 smad3 0.34296486553
fgfr1 nkx3-2 0.329012038496
chrd nkx3-2 0.567481765828
nkx3-2 pth1r 0.424443936322
nkx3-2 smad4 0.329551028779
nkx3-2 smad2 0.326763124764
wnt5a wnt5b 0.513424306071
fgf18 wnt5b 0.303700070133
wnt3a wnt5b 0.575643611665
axin1 wnt5b 0.479025031497
dkk1 wnt5b 0.354268373058
lrp6 wnt5b 0.533718934388
lrp5 wnt5b 0.53102325011
ryk wnt5b 0.62190720951
frzb wnt5b 0.480304202483
wls wnt5b 0.525686877071
notch2 wnt5b 0.347299595151
shh wnt5b 0.322712181813
ctnnb1 wnt5b 0.390947089997
wnt3 wnt5b 0.498643425665
gli3 wnt5b 0.314534285169
twl wnt5b 0.301337828442
wnt10a wnt5b 0.626477131816
apc wnt5b 0.300791380632
chpf wnt5b 0.304460163869
fgf18 wnt5a 0.401234355645
fgf10 wnt5a 0.462887170413
mmp9 wnt5a 0.319760038006
fst wnt5a 0.334159920179
tnf wnt5a 0.440734880675
tbx4 wnt5a 0.302766978909
wnt3a wnt5a 0.617831456911
msx1 wnt5a 0.464975118991
msx2 wnt5a 0.429422823253
vegfa wnt5a 0.325333124354
axin1 wnt5a 0.609786556557
dkk1 wnt5a 0.55952404042
lrp6 wnt5a 0.686224643504
lrp5 wnt5a 0.565010646931
ryk wnt5a 0.645114459209
pitx1 wnt5a 0.309443095617
frzb wnt5a 0.432586540486
wls wnt5a 0.648335548245
ripk4 wnt5a 0.312084220871
kl wnt5a 0.419370913041
dact1 wnt5a 0.327358137115
tgfb1 wnt5a 0.343134892488
tgfb2 wnt5a 0.376002965697
hoxa13 wnt5a 0.359295842714
kras wnt5a 0.414408658782
jag2 wnt5a 0.313360618128
notch2 wnt5a 0.497762864948
cd44 wnt5a 0.325630467251
pthlh wnt5a 0.386289441795
ret wnt5a 0.479814919531
shh wnt5a 0.545735180059
ctnnb1 wnt5a 0.591574578506
wnt3 wnt5a 0.530872009724
gli3 wnt5a 0.479456755967
inhba wnt5a 0.371556718033
foxc2 wnt5a 0.334969734091
foxc1 wnt5a 0.314768560062
en1 wnt5a 0.405998456196
cdx2 wnt5a 0.323473161092
egr2 wnt5a 0.31275781241
acvr1 wnt5a 0.314260866416
ctgf wnt5a 0.352661420596
rspo2 wnt5a 0.354149438863
prrx1 wnt5a 0.34835886722
pax8 wnt5a 0.31693790995
lepr wnt5a 0.302564857003
isl1 wnt5a 0.368304266501
smad3 wnt5a 0.360446463567
fgfr2 wnt5a 0.461919454686
fgfr1 wnt5a 0.471604166223
wnt10a wnt5a 0.58133280643
mapk14 wnt5a 0.312144169982
pdgfra wnt5a 0.394164074788
apc wnt5a 0.490932457105
chrd wnt5a 0.4360699613
twist1 wnt5a 0.38217256793
tbx3 wnt5a 0.359149411221
pth1r wnt5a 0.304642057806
alx4 wnt5a 0.327196369789
smad4 wnt5a 0.37222133954
smad2 wnt5a 0.326297451796
tnf vdr 0.318338839004
pth vdr 0.443417622615
igf1 vdr 0.3283550487
ripk4 vdr 0.306049704388
kl vdr 0.316030433319
nos3 vdr 0.370289009754
mstn vdr 0.402881789354
tgfb1 vdr 0.301548798214
kras vdr 0.362010722558
cdx2 vdr 0.361407085826
egr1 vdr 0.31324507884
gdf11 vdr 0.366311663883
cyp27b1 vdr 0.541285553394
smad3 vdr 0.499907384423
mapk14 vdr 0.309329660658
vdr zbtb16 0.301644522939
smarca4 vdr 0.447859349048
smad4 vdr 0.476168847629
smad2 vdr 0.355275441121
col11a1 fgf18 0.304757837986
col11a1 ppib 0.595286981938
col11a1 ibsp 0.304945161094
col11a1 col9a1 0.345012611882
col11a1 pcolce 0.544074317835
col11a1 jag2 0.32250879616
col11a1 col12a1 0.566396179879
col11a1 pthlh 0.301611044639
col11a1 dcn 0.400756872561
acan col11a1 0.403323749384
col11a1 postn 0.317347761908
col11a1 phex 0.335195669691
col11a1 hspg2 0.378817499469
col11a1 fgfr2 0.301532286965
col11a1 fgfr1 0.309454769859
col11a1 pth1r 0.382512380757
col11a1 smad4 0.313231856615
casp3 pla2g6 0.358452532332
casp3 fgf10 0.305990519632
casp3 mmp9 0.473901826346
casp3 mmp2 0.392456721569
casp3 fst 0.308604872078
casp3 tnf 0.559488348194
casp3 thrb 0.34611831213
casp3 thra 0.349395786018
casp3 nlrp3 0.308378830383
casp3 wnt3a 0.304935815507
casp3 vegfa 0.489576763785
axin1 casp3 0.332838666933
casp3 dicer1 0.37714043557
casp3 lrp6 0.321885032539
casp3 des 0.379631781825
casp3 igf1 0.528011635185
casp3 ripk4 0.348460714268
casp3 nos3 0.392465700421
casp3 tnfrsf11b 0.330840846598
casp3 tgfb1 0.40096410728
casp3 ptpn11 0.397580085169
casp3 tgfb2 0.305563255702
casp3 kras 0.594763632608
casp3 notch2 0.405101853239
casp3 cd44 0.402816781804
casp3 ret 0.337535410984
casp3 nfatc1 0.396648288804
casp3 pgr 0.382042022543
casp3 thbs1 0.33796452201
casp3 shh 0.355600427319
casp3 timp1 0.312848759203
casp3 eif2ak3 0.404243985526
casp3 dbnl 0.517701462164
casp3 ctnnb1 0.64955371656
casp3 dcn 0.323405191917
casp3 gli3 0.328356729579
casp3 inhba 0.314764916389
casp3 psap 0.305868410188
casp3 sod2 0.504659015971
casp3 sod1 0.534586274493
casp3 cdkn2a 0.397993659828
casp3 chd7 0.332031008637
casp3 egr1 0.396074872437
casp3 ctgf 0.342286616466
acan casp3 0.301915703049
casp3 ggt1 0.433777119017
casp3 lepr 0.534987570668
casp3 gulo 0.3073756059
casp3 rps6kb1 0.355596945277
casp3 isl1 0.335822806248
casp3 gabpb1 0.360054319874
casp3 ptpn2 0.415301065373
casp3 mindy1 0.382315899788
casp3 socs2 0.321936730869
casp3 eef1a2 0.409633123462
casp3 smad3 0.318570924762
casp3 fgfr2 0.353334472575
casp3 fgfr1 0.394480818156
casp3 mapk14 0.586547863591
casp3 pdgfra 0.339175632549
apc casp3 0.301725037731
casp3 sptbn4 0.341418735526
casp3 sptbn2 0.308604762082
casp3 lta 0.320150549602
casp3 dmd 0.356493065132
casp3 mtor 0.506698321037
casp3 smad4 0.383440883614
casp3 smad2 0.481039433095
nos3 pla2g6 0.356213715135
pla2g6 sod2 0.318316581746
mapk14 pla2g6 0.339695178164
pla2g6 sptbn4 0.392860470882
tg(sod1*)125dbo tg(sod1*h46r*h48q)58dbo 0.377587429918
tg(sod1*h46r*h48q)58dbo tg(thy1-snca*a53t)f53sud 0.302112903159
tg(sod1*g127x)716mrkl tg(sod1*h46r*h48q)58dbo 0.377587429918
fgf10 fgf18 0.581430743003
fgf18 wnt3a 0.324783111669
fgf18 msx1 0.325260128559
fgf18 msx2 0.303022720774
fgf18 frzb 0.321212262574
fgf18 ripk4 0.300380507413
fgf18 ptpn11 0.589175810747
fgf18 kras 0.568113876337
fgf18 pthlh 0.409513853581
chst11 fgf18 0.300395436426
fgf18 shh 0.36167832851
ctnnb1 fgf18 0.322694207801
fgf18 gli3 0.341710813601
ctgf fgf18 0.366259732146
fgf18 hspg2 0.303841053872
fgf18 fgfr2 0.598355618203
fgf18 fgfr1 0.627832907901
fgf18 wnt10a 0.321004791909
fgf18 mapk14 0.308886767692
fgf18 pdgfra 0.594921006478
fgf18 pth1r 0.343618030656
fgf10 fst 0.350077984016
fgf10 tbx4 0.376392814867
fgf10 wnt3a 0.466781232853
fgf10 msx1 0.390116742467
fgf10 msx2 0.363560277939
fgf10 vegfa 0.341103413491
dkk1 fgf10 0.315306222782
fgf10 pitx1 0.306983231059
fgf10 igf1 0.333076157796
fgf10 kl 0.645313071783
fgf10 tgfb1 0.370190941985
fgf10 ptpn11 0.630230685801
fgf10 tgfb2 0.356090999684
fgf10 hoxa13 0.328054491698
fgf10 kras 0.652095602077
fgf10 notch2 0.347914014675
fgf10 pthlh 0.455304371477
fgf10 ret 0.478741910287
fgf10 shh 0.623919858198
ctnnb1 fgf10 0.483891423426
fgf10 gli3 0.545413816061
fgf10 inhba 0.379123174076
fgf10 foxc1 0.320949244917
cdx2 fgf10 0.324399470387
fgf10 gdf11 0.30506915772
fgf10 pax8 0.32710522422
fgf10 lepr 0.344369978012
fgf10 isl1 0.493905788761
fgf10 fgfr2 0.743839164955
fgf10 fgfr1 0.6696323797
fgf10 mapk14 0.313270666534
fgf10 pdgfra 0.632415528435
chrd fgf10 0.339502776384
fgf10 tbx3 0.345532016404
fgf10 smad4 0.350427603016
fmgty11 fmgty13 0.338232407859
fmgty10 fmgty13 0.338232407859
fmgty13 fmgty14 0.338232407859
fmgty13 pstc6 0.338232407859
fmgty13 mskt6 0.309696162973
fmgty13 mskt7 0.309696162973
fmgty13 mskt3 0.309696162973
fmgty13 mskt1 0.309696162973
fmgty13 mskt8 0.338232407859
fmgty13 mskt9 0.338232407859
fmgty13 prpsap2 0.305231321716
fmgty13 thbs3 0.309108760047
fcsa6 fmgty13 0.338232407859
fcsa7 fmgty13 0.338232407859
fcsa4 fmgty13 0.338232407859
fcsa5 fmgty13 0.338232407859
fcsa2 fmgty13 0.338232407859
fcsa3 fmgty13 0.338232407859
fcsa1 fmgty13 0.338232407859
fmgty13 twl 0.301695938741
fmgty13 fmgty7 0.338232407859
fmgty13 m14104asr 0.309696162973
feml1 fmgty13 0.338232407859
feml3 fmgty13 0.309108760047
feml2 fmgty13 0.309108760047
feml4 fmgty13 0.338232407859
chpf fmgty13 0.334014819725
fmgty10 fmgty11 0.338232407859
fmgty11 fmgty14 0.338232407859
fmgty11 pstc6 0.338232407859
fmgty11 mskt6 0.309696162973
fmgty11 mskt7 0.309696162973
fmgty11 mskt3 0.309696162973
fmgty11 mskt1 0.309696162973
fmgty11 mskt8 0.338232407859
fmgty11 mskt9 0.338232407859
fmgty11 prpsap2 0.305231321716
fmgty11 thbs3 0.309108760047
fcsa6 fmgty11 0.338232407859
fcsa7 fmgty11 0.338232407859
fcsa4 fmgty11 0.338232407859
fcsa5 fmgty11 0.338232407859
fcsa2 fmgty11 0.338232407859
fcsa3 fmgty11 0.338232407859
fcsa1 fmgty11 0.338232407859
fmgty11 twl 0.301695938741
fmgty11 fmgty7 0.338232407859
fmgty11 m14104asr 0.309696162973
feml1 fmgty11 0.338232407859
feml3 fmgty11 0.309108760047
feml2 fmgty11 0.309108760047
feml4 fmgty11 0.338232407859
chpf fmgty11 0.334014819725
fmgty10 fmgty14 0.338232407859
fmgty10 pstc6 0.338232407859
fmgty10 mskt6 0.309696162973
fmgty10 mskt7 0.309696162973
fmgty10 mskt3 0.309696162973
fmgty10 mskt1 0.309696162973
fmgty10 mskt8 0.338232407859
fmgty10 mskt9 0.338232407859
fmgty10 prpsap2 0.305231321716
fmgty10 thbs3 0.309108760047
fcsa6 fmgty10 0.338232407859
fcsa7 fmgty10 0.338232407859
fcsa4 fmgty10 0.338232407859
fcsa5 fmgty10 0.338232407859
fcsa2 fmgty10 0.338232407859
fcsa3 fmgty10 0.338232407859
fcsa1 fmgty10 0.338232407859
fmgty10 twl 0.301695938741
fmgty10 fmgty7 0.338232407859
fmgty10 m14104asr 0.309696162973
feml1 fmgty10 0.338232407859
feml3 fmgty10 0.309108760047
feml2 fmgty10 0.309108760047
feml4 fmgty10 0.338232407859
chpf fmgty10 0.334014819725
fmgty14 pstc6 0.338232407859
fmgty14 mskt6 0.309696162973
fmgty14 mskt7 0.309696162973
fmgty14 mskt3 0.309696162973
fmgty14 mskt1 0.309696162973
fmgty14 mskt8 0.338232407859
fmgty14 mskt9 0.338232407859
fmgty14 prpsap2 0.305231321716
fmgty14 thbs3 0.309108760047
fcsa6 fmgty14 0.338232407859
fcsa7 fmgty14 0.338232407859
fcsa4 fmgty14 0.338232407859
fcsa5 fmgty14 0.338232407859
fcsa2 fmgty14 0.338232407859
fcsa3 fmgty14 0.338232407859
fcsa1 fmgty14 0.338232407859
fmgty14 twl 0.301695938741
fmgty14 fmgty7 0.338232407859
fmgty14 m14104asr 0.309696162973
feml1 fmgty14 0.338232407859
feml3 fmgty14 0.309108760047
feml2 fmgty14 0.309108760047
feml4 fmgty14 0.338232407859
chpf fmgty14 0.334014819725
mmp2 mmp9 0.593379890711
mmp9 tnf 0.600363517758
acp5 mmp9 0.336197268748
ibsp mmp9 0.343587148142
ctsk mmp9 0.542407189865
mmp9 pcsk5 0.3237623812
mmp9 vegfa 0.619248116938
mmp9 pth 0.362034912519
igfbp3 mmp9 0.496924692677
des mmp9 0.356585780867
igf1 mmp9 0.410921312683
kl mmp9 0.303553728072
mmp9 nos3 0.482244511541
mmp9 tnfrsf11b 0.411350794668
mmp9 tgfb1 0.561986636771
mmp9 ptpn11 0.306559573612
mmp9 tgfb2 0.377087074363
kras mmp9 0.46387906822
mmp9 notch2 0.302982270133
cd44 mmp9 0.586818994831
cd47 mmp9 0.436212843426
mef2c mmp9 0.33981595554
mmp9 pthlh 0.38807019478
mmp9 nfatc1 0.402916367829
mmp9 pgr 0.386388542633
mmp9 thbs1 0.610875936682
mmp9 timp1 0.645323851387
eif2ak3 mmp9 0.310494630729
ctnnb1 mmp9 0.492801112218
dcn mmp9 0.505745159651
inhba mmp9 0.312851386269
mmp9 sod2 0.348275289014
mmp9 sod1 0.308382871882
egr1 mmp9 0.480468193087
itgav mmp9 0.343469918525
mmp9 nr1h2 0.369423835379
ctgf mmp9 0.466749475121
acan mmp9 0.305449672266
mmp9 postn 0.378950190649
mmp9 phex 0.334385218832
ggt1 mmp9 0.360027047507
lepr mmp9 0.536964055775
mmp9 rps6kb1 0.414098195024
mindy1 mmp9 0.30643033881
